,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.6958003640174866,0.514910101890564,0.07237985730171204,0.9996875524520874,0.6932311654090881,0.5062899589538574,0.06272668391466141,0.999659538269043,0.6919010877609253,0.505678653717041,0.0627148225903511,0.9995865225791931,0.6905912160873413,0.5051135420799255,0.06271036714315414,0.9996160268783569,0.6963590979576111,0.5078201293945312,0.05286971107125282,0.9996622800827026,0.697096586227417,0.5082310438156128,0.05283002182841301,0.9996520280838013,0.6979694366455078,0.5088011026382446,0.05275974050164223,0.9996838569641113,0.6868055462837219,0.508471667766571,0.03186957538127899,0.9993088245391846,0.6968183517456055,0.5140277743339539,-0.011966448277235031,0.9996780157089233,0.692818284034729,0.522756814956665,0.06438286602497101,0.9995962977409363,0.696203351020813,0.5244972109794617,0.051647305488586426,0.9996527433395386,0.6643151044845581,0.5555801391601562,0.06025456637144089,0.9996029734611511,0.698245644569397,0.5622292757034302,-0.07322189211845398,0.9999388456344604,0.6667550206184387,0.6173830032348633,0.11153262108564377,0.220369353890419,0.7084618210792542,0.6174840331077576,-0.028898900374770164,0.9443120360374451,0.6892632842063904,0.6256951093673706,0.150763601064682,0.03617704287171364,0.7044448852539062,0.6069180965423584,0.0948532298207283,0.45278602838516235,0.6947203874588013,0.632310152053833,0.15940649807453156,0.03817780315876007,0.7070575952529907,0.6004830598831177,0.10601219534873962,0.3813921809196472,0.6974836587905884,0.6283627152442932,0.15468505024909973,0.03850869461894035,0.7021474838256836,0.5987281799316406,0.10012883692979813,0.36910519003868103,0.6944857239723206,0.6267772316932678,0.14867457747459412,0.04269512742757797,0.7008538842201233,0.5986923575401306,0.09588976949453354,0.35632744431495667,0.6591764688491821,0.6913977265357971,0.05607321113348007,0.9996176958084106,0.6746126413345337,0.7003698348999023,-0.0560995414853096,0.9997319579124451,0.6874265670776367,0.7664085626602173,0.07955540716648102,0.7270255088806152,0.6776363849639893,0.794889509677887,-0.06521204859018326,0.9894351363182068,0.6876469850540161,0.861842155456543,0.11749499291181564,0.9442519545555115,0.6371381878852844,0.8763258457183838,-0.054520223289728165,0.9912789463996887,0.6841117739677429,0.88381028175354,0.11937925964593887,0.9225707054138184,0.6247910857200623,0.8892163038253784,-0.054705698043107986,0.9644735455513,0.7088896632194519,0.8638991713523865,0.1106993779540062,0.9298902750015259,0.6557695865631104,0.8961988687515259,-0.08135870099067688,0.9799484014511108
1,0.6952894926071167,0.5141494274139404,0.0641469657421112,0.9996615052223206,0.6929663419723511,0.5061805248260498,0.05506359785795212,0.9996233582496643,0.6915940642356873,0.5056201219558716,0.05503731966018677,0.9995365142822266,0.6902175545692444,0.5050882697105408,0.05503011494874954,0.9995650053024292,0.6962519884109497,0.5076116919517517,0.045042913407087326,0.9996320605278015,0.6970491409301758,0.5080471038818359,0.04499949514865875,0.9996173977851868,0.6979566812515259,0.5086236000061035,0.04491245746612549,0.9996544122695923,0.686219334602356,0.5084988474845886,0.02578660286962986,0.9991753697395325,0.6967644095420837,0.5134650468826294,-0.018945248797535896,0.9996494650840759,0.6920434236526489,0.5217032432556152,0.05650201067328453,0.9995585680007935,0.6957575678825378,0.5236966013908386,0.043500129133462906,0.9996358752250671,0.6629133820533752,0.555355429649353,0.055623479187488556,0.999581515789032,0.698250412940979,0.5612067580223083,-0.0815221443772316,0.9999403357505798,0.6665371656417847,0.6160321831703186,0.0906062200665474,0.20778264105319977,0.7073268294334412,0.6204850673675537,-0.037913717329502106,0.9340800046920776,0.6872309446334839,0.6279265880584717,0.11088062822818756,0.03628237918019295,0.7009178400039673,0.6269388794898987,0.07925393432378769,0.44459086656570435,0.6922887563705444,0.6332153081893921,0.11501186341047287,0.038889676332473755,0.6975513100624084,0.631807804107666,0.08721575886011124,0.3792916238307953,0.6941960453987122,0.628383457660675,0.10980170220136642,0.03922250121831894,0.6967808604240417,0.6273125410079956,0.0810161828994751,0.36721479892730713,0.6936360597610474,0.6252249479293823,0.10767862945795059,0.043212201446294785,0.6960046291351318,0.6253272891044617,0.07959849387407303,0.3552984893321991,0.6592485308647156,0.6910926699638367,0.0561678372323513,0.999629557132721,0.6738221049308777,0.699848473072052,-0.05619869753718376,0.9997406005859375,0.6923778057098389,0.7623540759086609,0.08895993232727051,0.7305436730384827,0.6773893237113953,0.7915751934051514,-0.05934812128543854,0.9897301197052002,0.688547670841217,0.8610725402832031,0.1349218338727951,0.9455387592315674,0.6371374130249023,0.8729850649833679,-0.03222670778632164,0.9914807677268982,0.6848258972167969,0.8831884860992432,0.13770654797554016,0.9248324036598206,0.6252240538597107,0.8884225487709045,-0.030519168823957443,0.9646486639976501,0.7105913758277893,0.8633697628974915,0.1288379281759262,0.9317722916603088,0.655610978603363,0.8946874141693115,-0.058799006044864655,0.9804105758666992
2,0.7015237212181091,0.5141327381134033,0.06560580432415009,0.999675989151001,0.6985719799995422,0.5058273077011108,0.05665023252367973,0.9996393918991089,0.6970022320747375,0.5052199363708496,0.05662883445620537,0.9995554685592651,0.6954333186149597,0.5046820044517517,0.05662284046411514,0.9995835423469543,0.702445387840271,0.507343590259552,0.046390365809202194,0.9996495246887207,0.7035646438598633,0.5077759623527527,0.046346649527549744,0.9996351599693298,0.7047423720359802,0.5083174109458923,0.046269968152046204,0.9996713995933533,0.6916663646697998,0.5083220601081848,0.03196568042039871,0.9992033243179321,0.7034241557121277,0.5126188397407532,-0.017591724172234535,0.9996650218963623,0.6976279616355896,0.5216175317764282,0.05792127549648285,0.999563992023468,0.701546847820282,0.5235099792480469,0.04508999362587929,0.9996416568756104,0.6682662963867188,0.5552021265029907,0.0640316978096962,0.9995806217193604,0.7053470015525818,0.5603093504905701,-0.0812167227268219,0.9999431371688843,0.671863317489624,0.6158447265625,0.1199260801076889,0.1961890161037445,0.7127456068992615,0.6233160495758057,-0.03662304952740669,0.9323942065238953,0.6949478983879089,0.6265032291412354,0.16886290907859802,0.03601328656077385,0.7126535177230835,0.621705174446106,0.08649598807096481,0.4481525719165802,0.6995717883110046,0.6313937902450562,0.18031297624111176,0.03913367539644241,0.7168294787406921,0.6220439672470093,0.09751694649457932,0.38620367646217346,0.7015691995620728,0.6216468811035156,0.17454998195171356,0.03953550383448601,0.7141247987747192,0.6188299059867859,0.09498042613267899,0.37430766224861145,0.7006065249443054,0.619756817817688,0.1668105274438858,0.0436350479722023,0.7118404507637024,0.6172348856925964,0.08916691690683365,0.3610932528972626,0.6637291312217712,0.6908356547355652,0.05579347535967827,0.9996456503868103,0.680774986743927,0.6998503804206848,-0.05583520606160164,0.9997551441192627,0.695466160774231,0.7626622915267944,0.07838832587003708,0.7330487966537476,0.6829184293746948,0.7916867733001709,-0.059951093047857285,0.9901250600814819,0.7086952924728394,0.8605808615684509,0.10661865025758743,0.9480675458908081,0.6382864713668823,0.8715072274208069,-0.04686402529478073,0.991949737071991,0.707504391670227,0.8831419348716736,0.10807696729898453,0.9283246397972107,0.6252359747886658,0.8878013491630554,-0.04537703096866608,0.9656208157539368,0.7326754331588745,0.8580856919288635,0.10465492308139801,0.9351640343666077,0.6555202007293701,0.8947243690490723,-0.06356444209814072,0.981376051902771
3,0.7044612169265747,0.5085654258728027,0.07280407845973969,0.9997042417526245,0.7022619247436523,0.5006642937660217,0.06401755660772324,0.9996699094772339,0.7012792825698853,0.5005442500114441,0.06400491297245026,0.9995921850204468,0.7003287076950073,0.5005670189857483,0.06399127095937729,0.9996178150177002,0.7050321698188782,0.5012747645378113,0.05263575166463852,0.9996803998947144,0.7059152722358704,0.5015093684196472,0.05258150398731232,0.9996669292449951,0.7069149017333984,0.5018969774246216,0.0524999238550663,0.9997000694274902,0.697731614112854,0.5054365396499634,0.037476796656847,0.9992624521255493,0.7061261534690857,0.5072246789932251,-0.014028086327016354,0.9996944665908813,0.701862096786499,0.5166686773300171,0.06588904559612274,0.9995970129966736,0.7048031687736511,0.5175015926361084,0.05127546563744545,0.999671459197998,0.6759248971939087,0.5529659390449524,0.06818746030330658,0.9996095895767212,0.7123475670814514,0.5534177422523499,-0.08123265206813812,0.9999482035636902,0.683176577091217,0.6157781481742859,0.11257091164588928,0.19438070058822632,0.7223119735717773,0.6232482194900513,-0.037230562418699265,0.936343789100647,0.7102755904197693,0.6281726956367493,0.13941828906536102,0.038822323083877563,0.727674126625061,0.6325058937072754,0.0871807113289833,0.4657759666442871,0.7160217761993408,0.6338181495666504,0.14769086241722107,0.04182853549718857,0.7298633456230164,0.636738121509552,0.09964457154273987,0.40040701627731323,0.7173632383346558,0.6219912171363831,0.14117199182510376,0.042441483587026596,0.7295733094215393,0.6313642263412476,0.09964749962091446,0.38886603713035583,0.7169628143310547,0.6204872131347656,0.13609811663627625,0.04635670408606529,0.7279933094978333,0.630018949508667,0.09182567894458771,0.3749768137931824,0.6744987368583679,0.6907191276550293,0.05580912157893181,0.9996628761291504,0.6893969178199768,0.6979536414146423,-0.0558609776198864,0.9997730255126953,0.7069348692893982,0.7680782079696655,0.07298897206783295,0.7363433837890625,0.6985565423965454,0.7880703806877136,-0.08235646784305573,0.9903579354286194,0.7246288657188416,0.8646637797355652,0.0986047014594078,0.950434148311615,0.647337794303894,0.8684009909629822,-0.0816866010427475,0.9923316240310669,0.7240164279937744,0.8874586820602417,0.09969308972358704,0.9310438632965088,0.6356794238090515,0.8851788640022278,-0.08208130300045013,0.9662048816680908,0.7485602498054504,0.8567712903022766,0.09310345351696014,0.9376146793365479,0.6555535793304443,0.8947528004646301,-0.10721012949943542,0.9820923209190369
4,0.7120214104652405,0.5075397491455078,0.06953205913305283,0.9997299909591675,0.7094998955726624,0.49966397881507874,0.06222764402627945,0.9996970891952515,0.7082338333129883,0.499543696641922,0.062214337289333344,0.9996249079704285,0.7069728970527649,0.49959269165992737,0.062189918011426926,0.99964839220047,0.7127596735954285,0.5004581212997437,0.04944203048944473,0.9997076988220215,0.7137598395347595,0.5008236169815063,0.04939170554280281,0.9996950626373291,0.7147934436798096,0.5012904405593872,0.0493200309574604,0.9997252821922302,0.70350581407547,0.5049567818641663,0.03651582822203636,0.9993118643760681,0.7141961455345154,0.5067885518074036,-0.018513528630137444,0.9997199773788452,0.7094923853874207,0.5159950256347656,0.06373216956853867,0.9996252655982971,0.712661862373352,0.5167949199676514,0.04711468890309334,0.9996970295906067,0.6843807101249695,0.5526447892189026,0.07120836526155472,0.9996322393417358,0.7189012169837952,0.5526778697967529,-0.0886785238981247,0.9999520778656006,0.6996170282363892,0.6166588664054871,0.11232831329107285,0.18271897733211517,0.7310632467269897,0.6240673065185547,-0.04613387957215309,0.9366421699523926,0.7286871075630188,0.6284696459770203,0.13186539709568024,0.047143541276454926,0.7414494156837463,0.6328077912330627,0.0788583755493164,0.48962920904159546,0.7403303384780884,0.6298776865005493,0.13867925107479095,0.05213046446442604,0.747123122215271,0.6318507194519043,0.08703548461198807,0.4275789260864258,0.7442445755004883,0.6210490465164185,0.12975507974624634,0.053463347256183624,0.7455953359603882,0.6271376013755798,0.08624858409166336,0.4167890250682831,0.7428712248802185,0.6201549172401428,0.12727996706962585,0.05672299489378929,0.7436718344688416,0.6280551552772522,0.08196479827165604,0.40088844299316406,0.6832327246665955,0.6909781098365784,0.05773342773318291,0.9996793270111084,0.697615921497345,0.6982400417327881,-0.0578230656683445,0.9997885227203369,0.7177709341049194,0.7707879543304443,0.0852598175406456,0.7330333590507507,0.7154181599617004,0.788437008857727,-0.08247114717960358,0.9904996752738953,0.7335526347160339,0.8694708347320557,0.1253174990415573,0.9520547389984131,0.6625481843948364,0.8668529987335205,-0.06956081092357635,0.9926533699035645,0.7303676605224609,0.890494167804718,0.12778116762638092,0.932344913482666,0.6468637585639954,0.8830370306968689,-0.06932279467582703,0.9665249586105347,0.7571862936019897,0.8674055337905884,0.12006877362728119,0.939024031162262,0.6679424047470093,0.8953747153282166,-0.09507361054420471,0.9826558828353882
5,0.7191011905670166,0.5080229043960571,0.06325560808181763,0.9997497200965881,0.7162031531333923,0.5000293850898743,0.05679510161280632,0.9997146129608154,0.7147337794303894,0.49983271956443787,0.05677979439496994,0.9996463656425476,0.7132986783981323,0.4997822642326355,0.05675260350108147,0.9996689558029175,0.7199064493179321,0.5008301138877869,0.04323109611868858,0.9997265934944153,0.7209733128547668,0.5011208653450012,0.04318957030773163,0.9997147917747498,0.7220252752304077,0.5014687180519104,0.043124474585056305,0.999742329120636,0.7098428010940552,0.5048597455024719,0.03604583442211151,0.9993372559547424,0.721202552318573,0.5064402222633362,-0.023810727521777153,0.9997378587722778,0.7163814306259155,0.5164551138877869,0.05897451937198639,0.9996395111083984,0.7198764085769653,0.517262876033783,0.04129037633538246,0.9997130632400513,0.693385124206543,0.5528405904769897,0.07608968764543533,0.9996514916419983,0.7250867486000061,0.5529837012290955,-0.09263119101524353,0.9999550580978394,0.7152935862541199,0.6215136647224426,0.1136680394411087,0.1701207160949707,0.7391198873519897,0.6252425312995911,-0.05542805418372154,0.9380731582641602,0.7453957200050354,0.6335139870643616,0.12790007889270782,0.061870869249105453,0.7550820112228394,0.6397711038589478,0.05776311829686165,0.5256193280220032,0.7529096007347107,0.6323255300521851,0.1347305178642273,0.07015727460384369,0.7617014050483704,0.640636146068573,0.061197295784950256,0.4672965407371521,0.7552947402000427,0.6266103982925415,0.12376699596643448,0.07233255356550217,0.7603656649589539,0.6347717642784119,0.06173411384224892,0.4568846523761749,0.7523342967033386,0.6278201937675476,0.12241125106811523,0.07395242899656296,0.7575879693031311,0.6353591084480286,0.060536984354257584,0.43877992033958435,0.6929600834846497,0.6928215026855469,0.06022673845291138,0.9996943473815918,0.7063327431678772,0.6996680498123169,-0.06033540889620781,0.9997966885566711,0.7300798892974854,0.7774338722229004,0.07765260338783264,0.7230314016342163,0.7293367385864258,0.7887318730354309,-0.08089856058359146,0.990196168422699,0.7386539578437805,0.8769007921218872,0.11149866878986359,0.9517087936401367,0.677325963973999,0.866258442401886,-0.051048748195171356,0.9924676418304443,0.7332448959350586,0.8945085406303406,0.1133933737874031,0.9318026304244995,0.6637670397758484,0.8834338784217834,-0.047501254826784134,0.9650579690933228,0.7628679871559143,0.882301926612854,0.10197856277227402,0.9387632608413696,0.6873538494110107,0.8986964821815491,-0.06763370335102081,0.9822508692741394
6,0.7302504181861877,0.5096717476844788,0.05648702755570412,0.9997697472572327,0.7279214859008789,0.5007460117340088,0.05240923911333084,0.9997368454933167,0.7267412543296814,0.5006086826324463,0.05240027979016304,0.9996734857559204,0.7255722880363464,0.5006082653999329,0.05237848311662674,0.9996952414512634,0.7309840321540833,0.5011448264122009,0.037424445152282715,0.9997482299804688,0.731864333152771,0.5012069940567017,0.0373816154897213,0.9997372031211853,0.7327383756637573,0.5017032623291016,0.037328191101551056,0.9997629523277283,0.7214085459709167,0.5058621168136597,0.04003506526350975,0.999384343624115,0.7306461334228516,0.506836473941803,-0.024894429370760918,0.9997591972351074,0.7276262640953064,0.5189647078514099,0.05576276034116745,0.9996613264083862,0.7301619052886963,0.5191620588302612,0.03620195761322975,0.9997333884239197,0.7028144001960754,0.5545493364334106,0.08981264382600784,0.9996745586395264,0.7313365340232849,0.5535930395126343,-0.09192518889904022,0.9999583959579468,0.724366307258606,0.6251184940338135,0.1286892592906952,0.15768417716026306,0.7468987107276917,0.6247572898864746,-0.05438471585512161,0.9382292628288269,0.7572640180587769,0.6408112049102783,0.14754369854927063,0.07155290991067886,0.7668582201004028,0.6437819004058838,0.06588991731405258,0.5576756000518799,0.7637187242507935,0.6414012312889099,0.1565103977918625,0.0823470875620842,0.7740882039070129,0.6472383141517639,0.07085511088371277,0.5033093094825745,0.7630993723869324,0.6336005330085754,0.14267891645431519,0.08481543511152267,0.7732864022254944,0.6403189301490784,0.07214824855327606,0.49286210536956787,0.7613431811332703,0.6348937153816223,0.14111009240150452,0.08609362691640854,0.7704374194145203,0.6400988698005676,0.06937655061483383,0.47281038761138916,0.7013274431228638,0.6953367590904236,0.06261052191257477,0.999706506729126,0.714636504650116,0.7010934948921204,-0.06268806755542755,0.9998013973236084,0.7377702593803406,0.7799827456474304,0.07356631010770798,0.6996520757675171,0.7422484159469604,0.7889658808708191,-0.08881375938653946,0.9894540905952454,0.7410911321640015,0.8819750547409058,0.09138114005327225,0.9471278786659241,0.6935836672782898,0.8729148507118225,-0.07004163414239883,0.9919663667678833,0.7332495450973511,0.899731457233429,0.09144927561283112,0.928139328956604,0.6796280145645142,0.8838173747062683,-0.06747478991746902,0.9627248048782349,0.765207052230835,0.8951051831245422,0.07992623746395111,0.9367444515228271,0.7069075107574463,0.9106157422065735,-0.08209336549043655,0.9819607734680176
7,0.737168550491333,0.5117876529693604,0.0814533606171608,0.9997895956039429,0.734633207321167,0.5028194189071655,0.07806192338466644,0.9997590780258179,0.733338475227356,0.5027540326118469,0.07806207984685898,0.9997017979621887,0.7320393323898315,0.5027480721473694,0.07805012911558151,0.9997216463088989,0.7376280426979065,0.50260329246521,0.062428493052721024,0.9997695088386536,0.7383823990821838,0.5023897886276245,0.06237513944506645,0.9997599720954895,0.7391089200973511,0.5024195313453674,0.062313731759786606,0.999783456325531,0.7276872396469116,0.5076113939285278,0.06735147535800934,0.999431848526001,0.7376489639282227,0.5071432590484619,-0.0015950632514432073,0.9997801780700684,0.7343553900718689,0.5213586688041687,0.08074449002742767,0.9996820688247681,0.7370179295539856,0.5211417078971863,0.06024247035384178,0.9997531175613403,0.7129623293876648,0.557426393032074,0.11673138290643692,0.9996963739395142,0.7366565465927124,0.5539055466651917,-0.07724063098430634,0.9999615550041199,0.7349572777748108,0.6281099319458008,0.14330987632274628,0.15026940405368805,0.7545825839042664,0.624534547328949,-0.035897146910429,0.9417755007743835,0.766400933265686,0.6435988545417786,0.14711301028728485,0.08555491268634796,0.7792971134185791,0.648762583732605,0.09434834867715836,0.5898681282997131,0.7742483019828796,0.6461421847343445,0.15543347597122192,0.09757024049758911,0.7863556146621704,0.6521397233009338,0.09997529536485672,0.5382670760154724,0.7764206528663635,0.6432956457138062,0.14272059500217438,0.09994881600141525,0.7860772013664246,0.6468220353126526,0.10477614402770996,0.527298629283905,0.7745174169540405,0.6444885730743408,0.141019806265831,0.10052467882633209,0.7835818529129028,0.6467349529266357,0.09964682906866074,0.5057253837585449,0.7087188959121704,0.6968416571617126,0.0666988268494606,0.9997193217277527,0.7191653847694397,0.7017773985862732,-0.06678251177072525,0.9998130798339844,0.7451780438423157,0.7792705297470093,0.09168943017721176,0.6825823187828064,0.7533161640167236,0.789155125617981,-0.10407363623380661,0.9895936846733093,0.741368293762207,0.8826528191566467,0.12073242664337158,0.9434998035430908,0.7128985524177551,0.8838183879852295,-0.09898064285516739,0.9919986724853516,0.7369308471679688,0.8983669281005859,0.12208273261785507,0.9269213676452637,0.7009694576263428,0.8945760726928711,-0.09812610596418381,0.9633789658546448,0.7671400308609009,0.8979763388633728,0.11248834431171417,0.9334962964057922,0.7300383448600769,0.9282771348953247,-0.11662635952234268,0.982089638710022
8,0.7454546689987183,0.5122954249382019,0.0710020586848259,0.9998030066490173,0.7430827021598816,0.5034186244010925,0.07443923503160477,0.9997740983963013,0.7419769167900085,0.503343939781189,0.07444098591804504,0.9997221231460571,0.7408992052078247,0.5033208727836609,0.07443658262491226,0.99974125623703,0.745407223701477,0.5032981634140015,0.052759695798158646,0.9997837543487549,0.7458980083465576,0.503180742263794,0.052708499133586884,0.9997758865356445,0.7463809251785278,0.5031961798667908,0.05263608321547508,0.9997978210449219,0.7360888719558716,0.508152961730957,0.06598730385303497,0.9994629621505737,0.7439762949943542,0.5081112384796143,-0.00414656987413764,0.9997938275337219,0.7427891492843628,0.5222064852714539,0.0742316022515297,0.9996904730796814,0.7448229193687439,0.5221702456474304,0.052049972116947174,0.9997655153274536,0.7237072587013245,0.5576331615447998,0.12220320105552673,0.999699592590332,0.7412832379341125,0.5542877912521362,-0.08138605952262878,0.9999622106552124,0.746867835521698,0.6267942786216736,0.14829666912555695,0.14648793637752533,0.7608391642570496,0.6252461075782776,-0.050197042524814606,0.9455288648605347,0.7781079411506653,0.6457163095474243,0.13470754027366638,0.09653352200984955,0.7885139584541321,0.6542305946350098,0.06527935713529587,0.6231192350387573,0.7856761813163757,0.648105263710022,0.13939155638217926,0.10863110423088074,0.796256422996521,0.6586660742759705,0.06826112419366837,0.5742241740226746,0.788089394569397,0.6466527581214905,0.12631548941135406,0.11080139130353928,0.7959489822387695,0.653569221496582,0.07174365967512131,0.5631697773933411,0.7853080630302429,0.6475885510444641,0.12717480957508087,0.11125341802835464,0.793226420879364,0.6529825329780579,0.07008242607116699,0.539737343788147,0.7165986895561218,0.6965169310569763,0.07239362597465515,0.9996837377548218,0.723303496837616,0.7023239135742188,-0.07246598601341248,0.9998018145561218,0.7634653449058533,0.7789307832717896,0.09038803726434708,0.6715567708015442,0.7631457448005676,0.7892565727233887,-0.10867919027805328,0.9897411465644836,0.7450484037399292,0.8887194395065308,0.126601442694664,0.9377395510673523,0.7322231531143188,0.9035505056381226,-0.10058445483446121,0.9921645522117615,0.7391835451126099,0.9007300138473511,0.12861941754817963,0.9240700006484985,0.7224079966545105,0.9185758233070374,-0.10006973892450333,0.9650506973266602,0.7683765888214111,0.9119299650192261,0.11633212119340897,0.9288709163665771,0.759678304195404,0.9389621019363403,-0.12511883676052094,0.9824768304824829
9,0.7525137662887573,0.5123196840286255,0.07278641313314438,0.9998213052749634,0.749669075012207,0.5035908818244934,0.07668573409318924,0.9997950196266174,0.7484067678451538,0.5035256147384644,0.07667495310306549,0.9997483491897583,0.7471427917480469,0.5035008192062378,0.07667507976293564,0.9997658729553223,0.7521618604660034,0.5034399032592773,0.05755797401070595,0.9998040795326233,0.7526458501815796,0.5033133625984192,0.05751200392842293,0.9997971653938293,0.7531155943870544,0.5032757520675659,0.05745040997862816,0.9998171925544739,0.7422819137573242,0.5083006620407104,0.08790387213230133,0.9995118975639343,0.7505223751068115,0.5081743597984314,0.007977518253028393,0.9998126029968262,0.7498576045036316,0.5222878456115723,0.07967061549425125,0.9997126460075378,0.7520679235458374,0.522276759147644,0.05609091743826866,0.9997852444648743,0.7309303879737854,0.5577258467674255,0.1411946564912796,0.9997103810310364,0.7488420605659485,0.5543447136878967,-0.061389267444610596,0.9999653697013855,0.754272997379303,0.6274929642677307,0.16242878139019012,0.13950730860233307,0.7664896845817566,0.6268057227134705,-0.04875032603740692,0.948028028011322,0.7855149507522583,0.6508046984672546,0.1468500792980194,0.10568169504404068,0.7943713665008545,0.6575250029563904,0.04419170320034027,0.6549692749977112,0.7938963770866394,0.6514726281166077,0.1528903692960739,0.12013759464025497,0.8032567501068115,0.6626570820808411,0.04297688975930214,0.6097752451896667,0.7994730472564697,0.6519387364387512,0.13906548917293549,0.12204582989215851,0.8037368059158325,0.6565772294998169,0.04881886765360832,0.5987842679023743,0.7952070832252502,0.6502174139022827,0.13966649770736694,0.12262721359729767,0.8009147644042969,0.6560010313987732,0.04929240420460701,0.5746294260025024,0.7201662659645081,0.6973544359207153,0.07014026492834091,0.9996970295906067,0.7303698658943176,0.7022841572761536,-0.07017103582620621,0.9998194575309753,0.7593136429786682,0.7791375517845154,0.14102371037006378,0.6743176579475403,0.7764152884483337,0.7890782356262207,-0.09894891828298569,0.9906113743782043,0.7434256076812744,0.8861798644065857,0.21680453419685364,0.9375661015510559,0.7582541704177856,0.9141693711280823,-0.11725140362977982,0.992877185344696,0.7350833415985107,0.8954729437828064,0.22349661588668823,0.9237138628959656,0.748914897441864,0.9319225549697876,-0.12005224078893661,0.9682171940803528,0.7641469240188599,0.900108277797699,0.2218872457742691,0.9309619069099426,0.7870151400566101,0.9279961585998535,-0.14752541482448578,0.9840680360794067
